,ATPR,_id,air_temperature,amount_of_solar_radiation,nodeID,precipitation,relative_humidity,time,wind_direction,wind_speed
754,,59806d1cfb393e001402b45c,,,7,,77.1,2017-08-01T11:59:22.000000Z,,
755,,59806d1ffb393e001402b461,29.9,,7,,,2017-08-01T11:59:26.000000Z,,
756,1008.0,59806d23fb393e001402b465,,,7,,,2017-08-01T11:59:30.000000Z,,
757,,59806d27fb393e001402b469,,0.0,7,,,2017-08-01T11:59:33.000000Z,,
758,,59806d2bfb393e001402b46f,,,7,,,2017-08-01T11:59:37.000000Z,,5.0
759,,59806d2ffb393e001402b474,,,7,,,2017-08-01T11:59:41.000000Z,225.0,
760,,59806f74fb393e001402b5b7,,,7,,77.3,2017-08-01T12:09:22.000000Z,,
761,,59806f78fb393e001402b5bd,29.8,,7,,,2017-08-01T12:09:26.000000Z,,
762,1007.0,59806f7cfb393e001402b5c3,,,7,,,2017-08-01T12:09:30.000000Z,,
763,,59806f7ffb393e001402b5c6,,,7,,,2017-08-01T12:09:34.000000Z,,5.0
764,,59806f83fb393e001402b5c8,,,7,,,2017-08-01T12:09:38.000000Z,270.0,
765,,598071cdfb393e001402b70f,,,7,,77.1,2017-08-01T12:19:22.000000Z,,
766,,598071d3fb393e001402b715,29.7,,7,,,2017-08-01T12:19:28.000000Z,,
767,1007.0,598071d8fb393e001402b717,,,7,,,2017-08-01T12:19:33.000000Z,,
768,,598071defb393e001402b719,,,7,,,2017-08-01T12:19:39.000000Z,,4.0
769,,598071e2fb393e001402b71d,,,7,,,2017-08-01T12:19:45.000000Z,270.0,
770,,59807425fb393e001402b898,,,7,,76.8,2017-08-01T12:29:22.000000Z,,
771,,5980742afb393e001402b89d,29.6,,7,,,2017-08-01T12:29:28.000000Z,,
772,1008.0,5980742dfb393e001402b8a4,,,7,,,2017-08-01T12:29:32.000000Z,,
773,,59807432fb393e001402b8ab,,,7,,,2017-08-01T12:29:36.000000Z,,5.0
774,,59807437fb393e001402b8b1,,,7,,,2017-08-01T12:29:41.000000Z,270.0,
775,,5980743bfb393e001402b8b5,,,7,0.0,,2017-08-01T12:29:45.000000Z,,
776,,5980743efb393e001402b8b7,,,7,,,2017-08-01T12:29:49.000000Z,,
777,,5980767bfb393e001402ba0f,,,7,,76.9,2017-08-01T12:39:22.000000Z,,
778,,5980767ffb393e001402ba11,29.4,,7,,,2017-08-01T12:39:26.000000Z,,
779,1008.0,59807684fb393e001402ba19,,,7,,,2017-08-01T12:39:29.000000Z,,
780,,59807687fb393e001402ba1e,,,7,,,2017-08-01T12:39:34.000000Z,,5.0
781,,5980768bfb393e001402ba20,,,7,,,2017-08-01T12:39:38.000000Z,270.0,
782,,598078d4fb393e001402bb6d,,,7,,77.6,2017-08-01T12:49:22.000000Z,,
783,,598078d8fb393e001402bb71,29.2,,7,,,2017-08-01T12:49:26.000000Z,,
784,1008.0,598078dbfb393e001402bb75,,,7,,,2017-08-01T12:49:30.000000Z,,
785,,598078dffb393e001402bb7a,,,7,,,2017-08-01T12:49:34.000000Z,,4.0
786,,598078e3fb393e001402bb7d,,,7,,,2017-08-01T12:49:37.000000Z,270.0,
787,,59807b2cfb393e001402bcbf,,,7,,78.0,2017-08-01T12:59:22.000000Z,,
788,,59807b2ffb393e001402bcc2,29.0,,7,,,2017-08-01T12:59:26.000000Z,,
789,1008.0,59807b33fb393e001402bcc8,,,7,,,2017-08-01T12:59:30.000000Z,,
790,,59807b37fb393e001402bcce,,0.0,7,,,2017-08-01T12:59:33.000000Z,,
791,,59807b3bfb393e001402bcd1,,,7,,,2017-08-01T12:59:38.000000Z,,4.0
792,,59807b3ffb393e001402bcd5,,,7,,,2017-08-01T12:59:41.000000Z,270.0,
793,,59807d86fb393e001402be17,,,7,,78.0,2017-08-01T13:09:22.000000Z,,
794,,59807d8cfb393e001402be1d,29.0,,7,,,2017-08-01T13:09:29.000000Z,,
795,1008.0,59807d91fb393e001402be24,,,7,,,2017-08-01T13:09:34.000000Z,,
796,,59807d97fb393e001402be28,,,7,,,2017-08-01T13:09:40.000000Z,,3.0
797,,59807d9afb393e001402be30,,,7,,,2017-08-01T13:09:45.000000Z,225.0,
798,,59807fddfb393e001402bf67,,,7,,77.4,2017-08-01T13:19:22.000000Z,,
799,,59807fe2fb393e001402bf6e,29.1,,7,,,2017-08-01T13:19:28.000000Z,,
800,1008.0,59807fe6fb393e001402bf70,,,7,,,2017-08-01T13:19:32.000000Z,,
801,,59807fe9fb393e001402bf76,,,7,,,2017-08-01T13:19:36.000000Z,,2.0
802,,59807feffb393e001402bf7b,,,7,,,2017-08-01T13:19:40.000000Z,270.0,
803,,59808234fb393e001402c0c4,,,7,,77.0,2017-08-01T13:29:22.000000Z,,
804,,59808238fb393e001402c0ca,29.1,,7,,,2017-08-01T13:29:26.000000Z,,
805,1008.0,5980823cfb393e001402c0ce,,,7,,,2017-08-01T13:29:30.000000Z,,
806,,5980823ffb393e001402c0d2,,,7,,,2017-08-01T13:29:34.000000Z,,2.0
807,,59808243fb393e001402c0d5,,,7,,,2017-08-01T13:29:38.000000Z,270.0,
808,,59808247fb393e001402c0d7,,,7,0.0,,2017-08-01T13:29:41.000000Z,,
809,,5980824bfb393e001402c0dd,,,7,,,2017-08-01T13:29:45.000000Z,,
810,,5980848cfb393e001402c213,,,7,,76.2,2017-08-01T13:39:22.000000Z,,
811,,59808490fb393e001402c217,29.1,,7,,,2017-08-01T13:39:26.000000Z,,
812,1009.0,59808493fb393e001402c219,,,7,,,2017-08-01T13:39:30.000000Z,,
813,,59808497fb393e001402c21b,,,7,,,2017-08-01T13:39:34.000000Z,,4.0
814,,5980849bfb393e001402c221,,,7,,,2017-08-01T13:39:37.000000Z,270.0,
815,,598086e5fb393e001402c396,,,7,,75.8,2017-08-01T13:49:22.000000Z,,
816,,598086ebfb393e001402c398,29.0,,7,,,2017-08-01T13:49:28.000000Z,,
817,1007.0,598086f1fb393e001402c39a,,,7,,,2017-08-01T13:49:33.000000Z,,
818,,598086f6fb393e001402c3a0,,,7,,,2017-08-01T13:49:39.000000Z,,3.0
819,,598086fcfb393e001402c3a3,,,7,,,2017-08-01T13:49:45.000000Z,225.0,
820,,5980893dfb393e001402c4dd,,,7,,74.4,2017-08-01T13:59:22.000000Z,,
821,,59808943fb393e001402c4e2,29.0,,7,,,2017-08-01T13:59:28.000000Z,,
822,1008.0,59808947fb393e001402c4e7,,,7,,,2017-08-01T13:59:33.000000Z,,
823,,5980894bfb393e001402c4e9,,0.0,7,,,2017-08-01T13:59:38.000000Z,,
824,,5980894ffb393e001402c4ed,,,7,,,2017-08-01T13:59:42.000000Z,,3.0
825,,59808953fb393e001402c4f5,,,7,,,2017-08-01T13:59:46.000000Z,225.0,
826,,59808b94fb393e001402c61d,,,7,,74.1,2017-08-01T14:09:22.000000Z,,
827,,59808b98fb393e001402c61f,28.8,,7,,,2017-08-01T14:09:26.000000Z,,
828,1010.0,59808b9bfb393e001402c623,,,7,,,2017-08-01T14:09:30.000000Z,,
829,,59808ba0fb393e001402c625,,,7,,,2017-08-01T14:09:33.000000Z,,3.0
830,,59808ba4fb393e001402c627,,,7,,,2017-08-01T14:09:38.000000Z,225.0,
831,,59808decfb393e001402c779,,,7,,74.4,2017-08-01T14:19:22.000000Z,,
832,,59808deffb393e001402c77b,28.6,,7,,,2017-08-01T14:19:26.000000Z,,
833,1010.0,59808df3fb393e001402c77f,,,7,,,2017-08-01T14:19:30.000000Z,,
834,,59808df7fb393e001402c781,,,7,,,2017-08-01T14:19:34.000000Z,,5.0
835,,59808dfbfb393e001402c783,,,7,,,2017-08-01T14:19:38.000000Z,225.0,
836,,59809044fb393e001402c8e5,,,7,,75.0,2017-08-01T14:29:22.000000Z,,
837,,59809047fb393e001402c8e8,28.4,,7,,,2017-08-01T14:29:26.000000Z,,
838,1009.0,5980904bfb393e001402c8eb,,,7,,,2017-08-01T14:29:30.000000Z,,
839,,5980904ffb393e001402c8ed,,,7,,,2017-08-01T14:29:34.000000Z,,6.0
840,,59809053fb393e001402c8ef,,,7,,,2017-08-01T14:29:37.000000Z,270.0,
841,,59809057fb393e001402c8f1,,,7,0.0,,2017-08-01T14:29:41.000000Z,,
842,,5980905afb393e001402c8f5,,,7,,,2017-08-01T14:29:45.000000Z,,
843,,5980929dfb393e001402ca2c,,,7,,75.8,2017-08-01T14:39:22.000000Z,,
844,,598092a3fb393e001402ca2f,28.2,,7,,,2017-08-01T14:39:28.000000Z,,
845,1008.0,598092a8fb393e001402ca31,,,7,,,2017-08-01T14:39:33.000000Z,,
846,,598092aefb393e001402ca33,,,7,,,2017-08-01T14:39:39.000000Z,,3.0
847,,598092b1fb393e001402ca37,,,7,,,2017-08-01T14:39:44.000000Z,270.0,
848,,598094f5fb393e001402cb81,,,7,,76.1,2017-08-01T14:49:22.000000Z,,
849,,598094fafb393e001402cb83,28.1,,7,,,2017-08-01T14:49:28.000000Z,,
850,1008.0,598094fefb393e001402cb85,,,7,,,2017-08-01T14:49:32.000000Z,,
851,,59809502fb393e001402cb87,,,7,,,2017-08-01T14:49:36.000000Z,,5.0
852,,59809505fb393e001402cb89,,,7,,,2017-08-01T14:49:40.000000Z,270.0,
853,,5980974cfb393e001402ccd8,,,7,,76.8,2017-08-01T14:59:22.000000Z,,
854,,5980974ffb393e001402ccdb,27.9,,7,,,2017-08-01T14:59:26.000000Z,,
855,1007.0,59809753fb393e001402ccde,,,7,,,2017-08-01T14:59:30.000000Z,,
856,,59809757fb393e001402cce1,,0.0,7,,,2017-08-01T14:59:34.000000Z,,
857,,5980975bfb393e001402cce4,,,7,,,2017-08-01T14:59:37.000000Z,,5.0
858,,5980975ffb393e001402cce6,,,7,,,2017-08-01T14:59:41.000000Z,270.0,
859,,598099a4fb393e001402ce33,,,7,,77.5,2017-08-01T15:09:22.000000Z,,
860,,598099a8fb393e001402ce36,27.8,,7,,,2017-08-01T15:09:26.000000Z,,
861,1009.0,598099abfb393e001402ce39,,,7,,,2017-08-01T15:09:30.000000Z,,
862,,598099affb393e001402ce3b,,,7,,,2017-08-01T15:09:34.000000Z,,4.0
863,,598099b3fb393e001402ce3d,,,7,,,2017-08-01T15:09:37.000000Z,225.0,
864,,59809bfdfb393e001402cf8e,,,7,,78.3,2017-08-01T15:19:22.000000Z,,
865,,59809c03fb393e001402cf92,27.7,,7,,,2017-08-01T15:19:28.000000Z,,
866,1007.0,59809c09fb393e001402cf94,,,7,,,2017-08-01T15:19:34.000000Z,,
867,,59809c0ffb393e001402cf96,,,7,,,2017-08-01T15:19:39.000000Z,,2.0
868,,59809c14fb393e001402cf9a,,,7,,,2017-08-01T15:19:45.000000Z,225.0,
869,,59809e55fb393e001402d0d8,,,7,,78.4,2017-08-01T15:29:22.000000Z,,
870,,59809e5bfb393e001402d0dc,27.7,,7,,,2017-08-01T15:29:28.000000Z,,
871,1008.0,59809e60fb393e001402d0de,,,7,,,2017-08-01T15:29:34.000000Z,,
872,,59809e64fb393e001402d0e0,,,7,,,2017-08-01T15:29:38.000000Z,,3.0
873,,59809e69fb393e001402d0e2,,,7,,,2017-08-01T15:29:42.000000Z,225.0,
874,,59809e6cfb393e001402d0e6,,,7,0.0,,2017-08-01T15:29:47.000000Z,,
875,,59809e70fb393e001402d0e8,,,7,,,2017-08-01T15:29:51.000000Z,,
876,,5980a0acfb393e001402d221,,,7,,78.5,2017-08-01T15:39:22.000000Z,,
877,,5980a0affb393e001402d223,27.7,,7,,,2017-08-01T15:39:26.000000Z,,
878,1010.0,5980a0b3fb393e001402d227,,,7,,,2017-08-01T15:39:29.000000Z,,
879,,5980a0b6fb393e001402d229,,,7,,,2017-08-01T15:39:33.000000Z,,4.0
880,,5980a0bafb393e001402d22b,,,7,,,2017-08-01T15:39:37.000000Z,225.0,
881,,5980a318fb393e001402d394,,,7,,78.3,2017-08-01T15:49:41.000000Z,,
882,,5980a31efb393e001402d397,27.6,,7,,,2017-08-01T15:49:46.000000Z,,
883,1010.0,5980a323fb393e001402d399,,,7,,,2017-08-01T15:49:52.000000Z,,
884,,5980a329fb393e001402d39f,,,7,,,2017-08-01T15:49:58.000000Z,,3.0
885,,5980a32ffb393e001402d3a3,,,7,,,2017-08-01T15:50:03.000000Z,225.0,
886,,5980a55cfb393e001402d4d4,,,7,,78.6,2017-08-01T15:59:22.000000Z,,
887,,5980a560fb393e001402d4d8,27.6,,7,,,2017-08-01T15:59:26.000000Z,,
888,1009.0,5980a564fb393e001402d4da,,,7,,,2017-08-01T15:59:30.000000Z,,
889,,5980a567fb393e001402d4dc,,0.0,7,,,2017-08-01T15:59:34.000000Z,,
890,,5980a56bfb393e001402d4de,,,7,,,2017-08-01T15:59:38.000000Z,,4.0
891,,5980a56ffb393e001402d4e0,,,7,,,2017-08-01T15:59:41.000000Z,225.0,
892,,5980a7b4fb393e001402d625,,,7,,79.4,2017-08-01T16:09:22.000000Z,,
893,,5980a7b7fb393e001402d627,27.6,,7,,,2017-08-01T16:09:26.000000Z,,
894,1009.0,5980a7bbfb393e001402d62b,,,7,,,2017-08-01T16:09:30.000000Z,,
895,,5980a7bffb393e001402d62d,,,7,,,2017-08-01T16:09:33.000000Z,,4.0
896,,5980a7c3fb393e001402d62f,,,7,,,2017-08-01T16:09:37.000000Z,225.0,
897,,5980aa12fb393e001402d77f,,,7,,80.3,2017-08-01T16:19:27.000000Z,,
898,,5980aa1afb393e001402d783,27.4,,7,,,2017-08-01T16:19:36.000000Z,,
899,1009.0,5980aa22fb393e001402d789,,,7,,,2017-08-01T16:19:44.000000Z,,
900,,5980aa29fb393e001402d78d,,,7,,,2017-08-01T16:19:51.000000Z,,4.0
901,,5980aa2dfb393e001402d78f,,,7,,,2017-08-01T16:19:55.000000Z,225.0,
902,,5980ac65fb393e001402d8da,,,7,,80.4,2017-08-01T16:29:24.000000Z,,
903,,5980ac69fb393e001402d8de,27.3,,7,,,2017-08-01T16:29:28.000000Z,,
904,1007.0,5980ac70fb393e001402d8e2,,,7,,,2017-08-01T16:29:35.000000Z,,
905,,5980ac77fb393e001402d8e8,,,7,,,2017-08-01T16:29:42.000000Z,,3.0
906,,5980ac7efb393e001402d8ec,,,7,,,2017-08-01T16:29:49.000000Z,225.0,
907,,5980ac82fb393e001402d8ee,,,7,0.0,,2017-08-01T16:29:53.000000Z,,
908,,5980ac86fb393e001402d8f0,,,7,,,2017-08-01T16:29:56.000000Z,,
909,,5980aebefb393e001402da24,,,7,,80.6,2017-08-01T16:39:25.000000Z,,
910,,5980aec5fb393e001402da2a,27.2,,7,,,2017-08-01T16:39:32.000000Z,,
911,1008.0,5980aeccfb393e001402da2e,,,7,,,2017-08-01T16:39:39.000000Z,,
912,,5980aed0fb393e001402da32,,,7,,,2017-08-01T16:39:42.000000Z,,3.0
913,,5980aed4fb393e001402da34,,,7,,,2017-08-01T16:39:46.000000Z,225.0,
914,,5980b116fb393e001402db7e,,,7,,81.0,2017-08-01T16:49:24.000000Z,,
915,,5980b11dfb393e001402db84,27.2,,7,,,2017-08-01T16:49:31.000000Z,,
916,1008.0,5980b123fb393e001402db88,,,7,,,2017-08-01T16:49:38.000000Z,,
917,,5980b12afb393e001402db8c,,,7,,,2017-08-01T16:49:45.000000Z,,3.0
918,,5980b131fb393e001402db92,,,7,,,2017-08-01T16:49:52.000000Z,225.0,
919,,5980b381fb393e001402dcd5,,,7,,81.2,2017-08-01T16:59:42.000000Z,,
920,,5980b389fb393e001402dcd9,27.1,,7,,,2017-08-01T16:59:52.000000Z,,
921,1007.0,5980b390fb393e001402dcdf,,,7,,,2017-08-01T16:59:59.000000Z,,
922,,5980b397fb393e001402dce9,,0.0,7,,,2017-08-01T17:00:06.000000Z,,
923,,5980b39efb393e001402dcf3,,,7,,,2017-08-01T17:00:13.000000Z,,3.0
924,,5980b3a2fb393e001402dcf8,,,7,,,2017-08-01T17:00:17.000000Z,225.0,
925,,5980b5cafb393e001402de22,,,7,,81.7,2017-08-01T17:09:27.000000Z,,
926,,5980b5d1fb393e001402de26,27.0,,7,,,2017-08-01T17:09:36.000000Z,,
927,1010.0,5980b5d9fb393e001402de2c,,,7,,,2017-08-01T17:09:43.000000Z,,
928,,5980b5e0fb393e001402de30,,,7,,,2017-08-01T17:09:50.000000Z,,3.0
929,,5980b5e7fb393e001402de36,,,7,,,2017-08-01T17:09:57.000000Z,270.0,
930,,5980b82dfb393e001402df62,,,7,,81.9,2017-08-01T17:19:38.000000Z,,
931,,5980b838fb393e001402df6a,27.0,,7,,,2017-08-01T17:19:49.000000Z,,
932,1008.0,5980b843fb393e001402df79,,,7,,,2017-08-01T17:20:00.000000Z,,
933,,5980b866fb393e001402dfa3,,,7,,,2017-08-01T17:20:37.000000Z,270.0,
934,,5980ba74fb393e001402e0be,,,7,,82.3,2017-08-01T17:29:22.000000Z,,
935,,5980ba89fb393e001402e0c4,27.0,,7,,,2017-08-01T17:29:42.000000Z,,
936,1009.0,5980ba93fb393e001402e0cd,,,7,,,2017-08-01T17:29:52.000000Z,,
937,,5980ba9efb393e001402e0e0,,,7,,,2017-08-01T17:30:03.000000Z,,4.0
938,,5980baa7fb393e001402e0ec,,,7,,,2017-08-01T17:30:13.000000Z,270.0,
939,,5980baaffb393e001402e0f5,,,7,0.0,,2017-08-01T17:30:21.000000Z,,
940,,5980bab6fb393e001402e0ff,,,7,,,2017-08-01T17:30:28.000000Z,,
941,,5980bcccfb393e001402e222,,,7,,82.5,2017-08-01T17:39:22.000000Z,,
942,,5980bcd0fb393e001402e225,26.9,,7,,,2017-08-01T17:39:26.000000Z,,
943,1007.0,5980bceafb393e001402e231,,,7,,,2017-08-01T17:39:51.000000Z,,
944,,5980bcf1fb393e001402e23b,,,7,,,2017-08-01T17:40:00.000000Z,,4.0
945,,5980bcfafb393e001402e247,,,7,,,2017-08-01T17:40:07.000000Z,270.0,
946,,5980bf25fb393e001402e38b,,,7,,82.6,2017-08-01T17:49:22.000000Z,,
947,,5980bf2bfb393e001402e391,26.8,,7,,,2017-08-01T17:49:28.000000Z,,
948,1007.0,5980bf42fb393e001402e39d,,,7,,,2017-08-01T17:49:53.000000Z,,
949,,5980bf49fb393e001402e3a8,,,7,,,2017-08-01T17:50:00.000000Z,,5.0
950,,5980bf50fb393e001402e3b5,,,7,,,2017-08-01T17:50:07.000000Z,225.0,
951,,5980c17dfb393e001402e4d8,,,7,,82.5,2017-08-01T17:59:22.000000Z,,
952,,5980c182fb393e001402e4dc,26.9,,7,,,2017-08-01T17:59:28.000000Z,,
953,1006.0,5980c186fb393e001402e4e0,,,7,,,2017-08-01T17:59:32.000000Z,,
954,,5980c18afb393e001402e4e4,,0.0,7,,,2017-08-01T17:59:36.000000Z,,
955,,5980c191fb393e001402e4ec,,,7,,,2017-08-01T17:59:44.000000Z,,6.0
956,,5980c198fb393e001402e4f3,,,7,,,2017-08-01T17:59:51.000000Z,225.0,
957,,5980c3d3fb393e001402e628,,,7,,83.3,2017-08-01T18:09:22.000000Z,,
958,,5980c3d8fb393e001402e62d,26.7,,7,,,2017-08-01T18:09:26.000000Z,,
959,1007.0,5980c3dbfb393e001402e632,,,7,,,2017-08-01T18:09:30.000000Z,,
960,,5980c3dffb393e001402e635,,,7,,,2017-08-01T18:09:34.000000Z,,4.0
961,,5980c3e3fb393e001402e637,,,7,,,2017-08-01T18:09:37.000000Z,270.0,
962,,5980c62cfb393e001402e779,,,7,,83.7,2017-08-01T18:19:22.000000Z,,
963,,5980c630fb393e001402e77e,26.7,,7,,,2017-08-01T18:19:26.000000Z,,
964,1007.0,5980c633fb393e001402e782,,,7,,,2017-08-01T18:19:30.000000Z,,
965,,5980c637fb393e001402e788,,,7,,,2017-08-01T18:19:34.000000Z,,4.0
966,,5980c63bfb393e001402e78d,,,7,,,2017-08-01T18:19:38.000000Z,270.0,
967,,5980c886fb393e001402e8da,,,7,,83.8,2017-08-01T18:29:23.000000Z,,
968,,5980c88cfb393e001402e8e5,26.6,,7,,,2017-08-01T18:29:29.000000Z,,
969,1007.0,5980c891fb393e001402e8ee,,,7,,,2017-08-01T18:29:34.000000Z,,
970,,5980c897fb393e001402e8f6,,,7,,,2017-08-01T18:29:40.000000Z,,4.0
971,,5980c89dfb393e001402e8fc,,,7,,,2017-08-01T18:29:45.000000Z,270.0,
972,,5980c8a5fb393e001402e907,,,7,0.0,,2017-08-01T18:29:56.000000Z,,
973,,5980c8adfb393e001402e915,,,7,,,2017-08-01T18:30:03.000000Z,,
974,,5980caddfb393e001402ea23,,,7,,84.8,2017-08-01T18:39:22.000000Z,,
975,,5980cae3fb393e001402ea29,26.5,,7,,,2017-08-01T18:39:28.000000Z,,
976,1007.0,5980cae8fb393e001402ea30,,,7,,,2017-08-01T18:39:33.000000Z,,
977,,5980caeefb393e001402ea34,,,7,,,2017-08-01T18:39:39.000000Z,,4.0
978,,5980caf2fb393e001402ea3e,,,7,,,2017-08-01T18:39:44.000000Z,225.0,
979,,5980cd35fb393e001402eb90,,,7,,85.0,2017-08-01T18:49:22.000000Z,,
980,,5980cd3afb393e001402eb98,26.6,,7,,,2017-08-01T18:49:28.000000Z,,
981,1007.0,5980cd3efb393e001402eb9a,,,7,,,2017-08-01T18:49:33.000000Z,,
982,,5980cd42fb393e001402eb9f,,,7,,,2017-08-01T18:49:36.000000Z,,6.0
983,,5980cd46fb393e001402eba5,,,7,,,2017-08-01T18:49:41.000000Z,225.0,
984,,5980cf8cfb393e001402ecec,,,7,,85.5,2017-08-01T18:59:22.000000Z,,
985,,5980cf90fb393e001402ecf0,26.4,,7,,,2017-08-01T18:59:27.000000Z,,
986,1007.0,5980cf94fb393e001402ecf4,,,7,,,2017-08-01T18:59:30.000000Z,,
987,,5980cf98fb393e001402ecf8,,0.0,7,,,2017-08-01T18:59:34.000000Z,,
988,,5980cf9cfb393e001402ecfa,,,7,,,2017-08-01T18:59:38.000000Z,,5.0
989,,5980cf9ffb393e001402ecfc,,,7,,,2017-08-01T18:59:42.000000Z,225.0,
990,,5980d1e4fb393e001402ee2e,,,7,,85.7,2017-08-01T19:09:22.000000Z,,
991,,5980d1e7fb393e001402ee32,26.4,,7,,,2017-08-01T19:09:26.000000Z,,
992,1008.0,5980d1ebfb393e001402ee36,,,7,,,2017-08-01T19:09:30.000000Z,,
993,,5980d1effb393e001402ee38,,,7,,,2017-08-01T19:09:34.000000Z,,3.0
994,,5980d1f3fb393e001402ee3c,,,7,,,2017-08-01T19:09:37.000000Z,225.0,
995,,5980d43dfb393e001402ef72,,,7,,85.5,2017-08-01T19:19:22.000000Z,,
996,,5980d442fb393e001402ef74,26.4,,7,,,2017-08-01T19:19:28.000000Z,,
997,1008.0,5980d446fb393e001402ef7a,,,7,,,2017-08-01T19:19:32.000000Z,,
998,,5980d453fb393e001402ef81,,,7,,,2017-08-01T19:19:44.000000Z,,4.0
999,,5980d45afb393e001402ef85,,,7,,,2017-08-01T19:19:53.000000Z,225.0,
1000,,5980d694fb393e001402f0ee,,,7,,84.8,2017-08-01T19:29:22.000000Z,,
1001,,5980d697fb393e001402f0f2,26.5,,7,,,2017-08-01T19:29:26.000000Z,,
1002,1007.0,5980d69cfb393e001402f0fb,,,7,,,2017-08-01T19:29:30.000000Z,,
1003,,5980d6a0fb393e001402f0fd,,,7,,,2017-08-01T19:29:34.000000Z,,5.0
1004,,5980d6a4fb393e001402f101,,,7,,,2017-08-01T19:29:38.000000Z,225.0,
1005,,5980d6a7fb393e001402f103,,,7,0.0,,2017-08-01T19:29:42.000000Z,,
1006,,5980d6abfb393e001402f105,,,7,,,2017-08-01T19:29:46.000000Z,,
1007,,5980d8ecfb393e001402f22e,,,7,,84.6,2017-08-01T19:39:22.000000Z,,
1008,,5980d8f0fb393e001402f232,26.5,,7,,,2017-08-01T19:39:26.000000Z,,
1009,1007.0,5980d8f3fb393e001402f236,,,7,,,2017-08-01T19:39:30.000000Z,,
1010,,5980d8f7fb393e001402f23b,,,7,,,2017-08-01T19:39:34.000000Z,,5.0
1011,,5980d8fbfb393e001402f23d,,,7,,,2017-08-01T19:39:38.000000Z,270.0,
1012,,5980db44fb393e001402f396,,,7,,83.9,2017-08-01T19:49:22.000000Z,,
1013,,5980db48fb393e001402f39e,26.6,,7,,,2017-08-01T19:49:26.000000Z,,
1014,1008.0,5980db4cfb393e001402f3a1,,,7,,,2017-08-01T19:49:30.000000Z,,
1015,,5980db4ffb393e001402f3a3,,,7,,,2017-08-01T19:49:34.000000Z,,6.0
1016,,5980db53fb393e001402f3ab,,,7,,,2017-08-01T19:49:38.000000Z,270.0,
1017,,5980dd9dfb393e001402f516,,,7,,84.0,2017-08-01T19:59:22.000000Z,,
1018,,5980dda3fb393e001402f51d,26.5,,7,,,2017-08-01T19:59:28.000000Z,,
1019,1010.0,5980dda9fb393e001402f521,,,7,,,2017-08-01T19:59:33.000000Z,,
1020,,5980ddaffb393e001402f527,,0.0,7,,,2017-08-01T19:59:39.000000Z,,
1021,,5980ddb4fb393e001402f52c,,,7,,,2017-08-01T19:59:45.000000Z,,4.0
1022,,5980ddbafb393e001402f534,,,7,,,2017-08-01T19:59:51.000000Z,270.0,
1023,,5980dff5fb393e001402f684,,,7,,84.3,2017-08-01T20:09:22.000000Z,,
1024,,5980dffbfb393e001402f68b,26.5,,7,,,2017-08-01T20:09:28.000000Z,,
1025,1008.0,5980e001fb393e001402f694,,,7,,,2017-08-01T20:09:33.000000Z,,
1026,,5980e004fb393e001402f696,,,7,,,2017-08-01T20:09:39.000000Z,,5.0
1027,,5980e008fb393e001402f69c,,,7,,,2017-08-01T20:09:43.000000Z,225.0,
1028,,5980e24dfb393e001402f801,,,7,,84.5,2017-08-01T20:19:22.000000Z,,
1029,,5980e252fb393e001402f806,26.5,,7,,,2017-08-01T20:19:29.000000Z,,
1030,1008.0,5980e256fb393e001402f80a,,,7,,,2017-08-01T20:19:33.000000Z,,
1031,,5980e25afb393e001402f810,,,7,,,2017-08-01T20:19:37.000000Z,,4.0
1032,,5980e25efb393e001402f813,,,7,,,2017-08-01T20:19:41.000000Z,225.0,
1033,,5980e4a4fb393e001402f96e,,,7,,84.2,2017-08-01T20:29:22.000000Z,,
1034,,5980e4a8fb393e001402f972,26.6,,7,,,2017-08-01T20:29:26.000000Z,,
1035,1006.0,5980e4acfb393e001402f976,,,7,,,2017-08-01T20:29:30.000000Z,,
1036,,5980e4affb393e001402f978,,4.0,7,,,2017-08-01T20:29:34.000000Z,,
1037,,5980e4b3fb393e001402f97a,,,7,,,2017-08-01T20:29:38.000000Z,,4.0
1038,,5980e4b7fb393e001402f97c,,,7,,,2017-08-01T20:29:42.000000Z,225.0,
1039,,5980e4bbfb393e001402f980,,,7,0.0,,2017-08-01T20:29:45.000000Z,,
1040,,5980e4bffb393e001402f986,,,7,,,2017-08-01T20:29:49.000000Z,,
1041,,5980e6fcfb393e001402faf3,,,7,,83.7,2017-08-01T20:39:22.000000Z,,
1042,,5980e700fb393e001402faf5,26.6,,7,,,2017-08-01T20:39:26.000000Z,,
1043,1009.0,5980e703fb393e001402fafb,,,7,,,2017-08-01T20:39:30.000000Z,,
1044,,5980e707fb393e001402fafd,,9.0,7,,,2017-08-01T20:39:34.000000Z,,
1045,,5980e70bfb393e001402faff,,,7,,,2017-08-01T20:39:37.000000Z,,4.0
1046,,5980e70ffb393e001402fb03,,,7,,,2017-08-01T20:39:41.000000Z,270.0,
1047,,5980e955fb393e001402fc79,,,7,,83.7,2017-08-01T20:49:22.000000Z,,
1048,,5980e95bfb393e001402fc7d,26.7,,7,,,2017-08-01T20:49:28.000000Z,,
1049,1008.0,5980e961fb393e001402fc81,,,7,,,2017-08-01T20:49:34.000000Z,,
1050,,5980e967fb393e001402fc85,,16.0,7,,,2017-08-01T20:49:39.000000Z,,
